# point -- Lum,nb -- L.stat.err, nb -- tr_ph

# season id = 1 (HIGH 2011) 				
366	107.971	0.34601	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e366_v9.root	
368	121.387	0.369487	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e368_v9.root	
375	5283.99	2.47558	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e375_v9.root	
455	1156.56	1.38649	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e455_v9.root	
465	1056.08	1.35213	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e465_v9.root	
492	507.409	0.967973	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e492_v9.root	
501	518.56	0.996242	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e501_v9.root	
503	1225.95	1.53986	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e503_v9.root	
505	338.713	0.812959	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e505_v9.root	
508	548.328	1.03917	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e508_v9.root	
508.5	1378.21	1.64823	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e508.5_v9.root	
509	975.715	1.38669	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e509_v9.root	
509.5	2611.47	2.27446	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e509.5_v9.root	
510	2022.2	2.00449	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e510_v9.root	
510.5	1051.8	1.44699	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e510.5_v9.root	
511	704.03	1.18695	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e511_v9.root	
511.5	560.555	1.06076	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e511.5_v9.root	
514	509.673	1.01584	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e514_v9.root	
517	537.708	1.05068	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e517_v9.root	
520	488.13	1.00447	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e520_v9.root	
525	600.65	1.1248	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e525_v9.root	
530	543.963	1.08156	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e530_v9.root	
550	1196.24	1.66103	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e550_v9.root	
575	1010.88	1.59776	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e575_v9.root	
600	1621.07	2.11264	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e600_v9.root	
460	1001.43	1.30427	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e460_v9.root	
380	819.579	0.985352	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e380_v9.root	
387.5	1021.18	1.11806	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e387.5_v9.root	
389	1253.66	1.24131	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e389_v9.root	
390.5	3662.08	2.13022	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e390.5_v9.root	
391.5	4998.88	2.49537	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e391.5_v9.root	
392.5	3984.8	2.23454	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e392.5_v9.root	
394	848.179	1.03284	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e394_v9.root	
396	602.6	0.875347	/scan2018_omphi/scan2018_omphi_tr_ph_fc_e396_v9.root	
